text,offline_crime,online_crime,drugs,gambling,pornography,prostitution,slavery,suicide,terrorism,weapons,body_shaming,health_shaming,politics,racism,religion,sexual_minorities,sexism,social_injustice
Чай не вода. Чай больше еда чем вода. Также чай это мочегонное. Поэтому чай не столько удаляет жажду сколько выводит воду из нашего организма. Рекомендую пить обычную воду. А лучше родниковую.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
сх продавец вахта много выгодных рабртземлекоп на кладбище,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Яваскрипт Можно ли с помощью яваскрипт организовать безопасность баз данных? И сочетается ли яваскрипт с SQL?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"А я тем временем еще раз напомню необучаемым даунам, орущим ""БРАН - КН"" или ""БРАН - ТРЕХГЛАЗЫЙ ВОРОН"", что Бран не может телесно перемещаться в прошлое, а может только появляться в виде духа и влиять на события.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
порог вхождения высокийнужно знать математикунебоаллахапогромистПросто иди делать сайты на джумле за к под ключ.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"имплаинг, что Российские самолеты хуже. ведь иначе больно, вера в швитой жапад ослабевает",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"можешь написать свою небольшую библиотечку чтоб генерировал JSN из любого C# класса, если тебе как и мне не нравятся стандартные либы",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yt и сайты. Зачем его используют в разработке сайтов?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"А против чего в данный момент копротивляются? Тред вроде не угнан хотя хуй его знает, может где запятая лишняя или пик не каноничный, даже в прошлом мрот Украины удалили. Забанили кого-то или что?",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Что если выпил 2,1л газировки? В бургер кинге напился газировки... Что будет? Ничего страшного?",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Хуево только, что настоящая тня так бы не разговаривала.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"я зарегал акк в ft и привязал свой стим, как восстановить аккаунт по стим аккаунту",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Хз не по пацански как то,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Можно написать расширения для хрома, которое будет по обновлению контента через таймаут проверять, обновилось ли, а если да, то аппендить в dy.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Да. В год жирафа - жирафа, в крокодила - крокодила, кенгуру... В год чебурашки нельзя есть апельсины.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
На нулледе собираю базу акков многие делают одинаковые логины и пароли на всех сервах и чекаю их. Уже собрал порядка  акков с рп на балансе. На смурфа рашки играю сам на весте,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"У меня искусственница с 3,5 месяцев, так что этой проблемы не было.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
сможешь работать в дурдоме  заявляю авторитетно,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Правда? А почему же после большого взрыва вселенная стала расширяться с заранее готовой скоростью света? Эта константа тоже случайно появилась?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Я только одним себя обманываю и утешаю,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Очень понятная ошибка. Ты базу MySQL забыла перенести.Проще будет развернуть на цели такой же вордпресс и использовать бэкапилку именно для вордпресса, типа A-- Wdss Mgt",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"гораздо больше телодвижений теперь делает движок в поиске конкретно нужной закрывающей ""скобки""сравни с парсером С",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Бекапни t-ом с сохранением прав доступа ключ -.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Как писать плагины для серверов майнкрафт 1.7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"/48 в тренде, для меня всё потеряно?",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
пол страны его пьют и думают что настоящее,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Конечно блять в песочнице безопаснее. Вообще НЕ предполагается, что ты будешь под виндой запускать браузер, далее у него в конфиге ставить редирект на st:t и так работать. Это для лохов.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"А кто не верит нам, Тот - негодяй и хам. А кто не верит нам, тот - прихвостень и плакса. с",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Тебе нужен jx, отправляешь jx'ом st запрос на сервер с данными из t'а. На сервере уже парсишь входящие данные как нужно, сортируешь и возвращаешь в js формате в ответе. А на фронте просто формируешь список st.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Он борцуха како то красавчик жи есть,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
лично слышалА ты жена или ребенок?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Я им даю полную свободу выбора.И сама такая же.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"как узнать на каких сайтах я использовал при регистрации свою почту? и как отвязать свою почту с тех сайтов, где я регис",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Хотеть гайден про гонения няши Теруми, кровькишки и ее темную сторону, которую так боялся Ао",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
страничке во внутренней корпоративной социалкеОго! Поясни. У вас аналог контактика свой?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Замыкание - это функция, которая получает доступ к внешнему s при использование переменных и констант, которые не объявлены в теле функции.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Из польщи в британию вопрос на счёт визы,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Так ты не иди туда и все,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Я про работаю продаваном в Россиюшке.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Фронтенд разработчик итт, читай веб макака.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
телнетом на  порт сервера - соединение проходит.Запускаем sqs - селекты не проходят.Вангую проблемы с MTU на пакетах с выставленным DF битом.мимо-линуксоид,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ТВОЙ ВЫБОР. Я БЫ НЕ НАЗЫВАЛА ТАК ДОЧЕРЕЙ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Новый Микрософт Эдж на хромиум движке в бетке пока, но довольно неплох",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ING пинг высокий в CS s при хорошем интернете. как понизить пинг?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Чип.... нет Дейл, нет.. оба. АААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААА!",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1/ руками. t, tv2/ плагином к браузеру, который передаст эти данные между скриптами3/ скриптом под djs, который работает не в браузере, а отдельно с обоими сайтами",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Что. даже расширения для браузера низя?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
вам для звонков или для интернета?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Работа на дому 16лет Студент МОСКВА,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Браво Шерлок, а теперь пожри говна.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Что больше в доту играть не может и просил соус, и ссылку на тред.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Проверте правильность подлючения1.Хост2.Имя БД3.Пользователь БД4.Пароль пользователя БДНа хостинге могут быть отличия от локальной версии,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cука аналитег от бога нахуй. СМ панком нахуй... ой мудила,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Что лучше и почему: Секс в большом городе или отчайные домохозяйки?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Фейсвар, фейсшаман, фейсхант, изи 1 место.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Это из стима обзор? Там.половина часов 20 наиграла в первом эпизоде, отбивают деньги по максимуму, лол В ларку они бы часов  играли",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Да! Но, нужен солнцезащитный крем для чувствительной кожи лица. В аптеке продается специальный крем после косметический инъекционных процедур",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Где лучше хранить логин и пароль для доступа скрипта к БД?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Говорят, нужна личностная матрица. Но у меня после исследования ничего не случилось.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ешь все подряд от мяса до винегреда от винегреда до сладкого.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Как сохранять в базе данных массив?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Всего лишь 2 варианта непонимания Природы. Материализм говорит: всё на свете есть материя, в том числе и дух. Идеализм говорит: всё на свете есть дух, в том числе и материя. Разница, в-общем, невелика.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Мод на такие тела! Какой мод?!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"куки англ. , буквально — печенье — небольшой фрагмент данных, отправленный веб-сервером и хранимый на компьютере пользователя....",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Если скрипты подключены в начале страницы, в теге d, они будут подгружаться первыми, если какие то проблемы браузер выдает ошибку в свою консоль, что скрипт не загрузился и тогда уже без него подгружает отображает t.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Подскажи, я правильно подключаюсь по ?При gs.t'gd://.0.0.1/g'; получаю t ECNNREFUSED .0.0.1:,  при gs.t'gd://.0.0.1:/g'; - sv .0.0.1: td t.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
сколько платят на молодёжной бирже труда ?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Открытый мир и плохая оптимизация в гта,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ва-алейкум ас-салям ва-рахматуллахи ва-баракатух брат. На пирата похожЯ ведь добрый---------------------4 дрыщ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Вот, фотка взять с гугла, но ошибка у меня точно такая же, именно все так же написано. Что-то там биос шилд, детектинг эрей",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Какая s самая разносторонняя, относительно создания различных проектов на одном сайте?",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
РАЗВИТИЕ В СФЕРЕ АРИСТОКРАТАСказанул как бог,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ну а что непонятного то? Трудно здоровому мужику сгонять к другану в другой рехион?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Неа. Стим версия не поддерживает большинство модов, включая s.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
